Date,Open,High,Low,Close,Adj Close,Volume
2023-07-06,154.800003,154.899994,151.050003,151.750000,151.750000,26972
2023-07-07,152.199997,153.250000,150.500000,152.949997,152.949997,18302
2023-07-10,153.050003,154.100006,151.500000,152.550003,152.550003,22304
2023-07-11,153.300003,154.449997,151.050003,154.149994,154.149994,30722
2023-07-12,153.699997,155.000000,153.300003,154.699997,154.699997,29594
2023-07-13,154.100006,155.699997,153.550003,154.300003,154.300003,23604
2023-07-14,153.750000,154.000000,151.000000,151.850006,151.850006,27979
2023-07-17,151.000000,151.300003,149.399994,150.100006,150.100006,27329
2023-07-18,149.750000,151.750000,148.649994,151.550003,151.550003,23891
2023-07-19,152.000000,152.750000,149.800003,151.350006,151.350006,23682
2023-07-20,150.500000,151.800003,150.000000,150.350006,150.350006,31777
2023-07-21,149.600006,151.100006,149.350006,149.800003,149.800003,28322
2023-07-24,149.300003,151.149994,149.000000,150.750000,150.750000,22859
2023-07-25,151.050003,152.550003,150.649994,151.649994,151.649994,30860
2023-07-26,150.149994,151.600006,147.500000,149.550003,149.550003,43123
2023-07-27,150.649994,151.649994,144.699997,147.100006,147.100006,76387
2023-07-28,146.000000,148.449997,145.050003,146.199997,146.199997,51918
2023-07-31,146.000000,146.750000,145.350006,145.449997,145.449997,35547
2023-08-01,145.649994,146.500000,144.250000,145.399994,145.399994,24000
2023-08-02,143.800003,144.449997,142.199997,143.649994,143.649994,40170
2023-08-03,143.300003,143.399994,141.050003,141.949997,141.949997,26553
2023-08-04,142.600006,142.949997,141.199997,141.199997,141.199997,35913
2023-08-07,141.199997,142.699997,140.350006,140.699997,140.699997,55843
2023-08-08,139.850006,140.350006,136.199997,138.000000,138.000000,56714
2023-08-09,140.550003,140.899994,138.050003,138.050003,138.050003,36526
2023-08-10,138.649994,139.850006,138.199997,138.250000,138.250000,28905
2023-08-11,138.600006,139.149994,137.100006,137.100006,137.100006,29573
2023-08-14,137.000000,138.350006,136.000000,136.500000,136.500000,30555
2023-08-15,136.949997,137.300003,135.449997,135.699997,135.699997,24502
2023-08-16,135.149994,136.300003,135.000000,135.000000,135.000000,35341
2023-08-17,134.800003,135.600006,133.899994,134.350006,134.350006,39660
2023-08-18,133.050003,134.500000,132.500000,133.899994,133.899994,36122
2023-08-21,133.899994,135.550003,133.399994,133.649994,133.649994,43669
2023-08-22,134.199997,136.399994,134.199997,135.699997,135.699997,31777
2023-08-23,135.800003,136.500000,135.149994,135.850006,135.850006,32974
2023-08-24,136.199997,136.899994,133.750000,133.850006,133.850006,46169
2023-08-25,133.500000,133.800003,132.350006,132.649994,132.649994,28385
2023-08-28,133.500000,133.550003,131.100006,131.800003,131.800003,39551
2023-08-29,132.350006,132.550003,131.149994,131.949997,131.949997,36629
2023-08-30,132.449997,133.800003,131.250000,131.800003,131.800003,50946
2023-08-31,131.550003,132.199997,130.449997,131.899994,131.899994,60760
2023-09-01,130.000000,130.600006,125.199997,125.300003,125.300003,116639
2023-09-04,125.800003,127.199997,125.449997,126.050003,126.050003,38248
2023-09-05,125.099998,126.099998,123.199997,125.750000,125.750000,42600
2023-09-06,125.500000,126.849998,123.300003,123.449997,123.449997,63115
2023-09-07,123.449997,124.000000,120.199997,120.250000,120.250000,59252
2023-09-08,121.300003,122.500000,119.050003,121.250000,121.250000,43561
2023-09-11,122.000000,123.150002,121.349998,121.900002,121.900002,58121
2023-09-12,122.300003,127.199997,121.949997,125.199997,125.199997,84921
2023-09-13,124.550003,128.250000,124.500000,124.599998,124.599998,61014
2023-09-14,124.599998,124.949997,122.400002,124.599998,124.599998,57157
2023-09-15,125.500000,126.000000,124.099998,124.500000,124.500000,110015
2023-09-18,124.250000,124.800003,122.349998,122.800003,122.800003,36012
2023-09-19,123.849998,127.400002,123.699997,126.099998,126.099998,54336
2023-09-20,125.349998,129.850006,125.349998,129.649994,129.649994,64564
2023-09-21,128.750000,130.350006,128.399994,129.800003,129.800003,53501
2023-09-22,129.750000,132.750000,129.500000,132.250000,132.250000,55912
2023-09-25,131.550003,131.550003,129.350006,130.000000,130.000000,48738
2023-09-26,129.399994,129.699997,126.800003,127.150002,127.150002,38985
2023-09-27,126.500000,126.800003,123.449997,124.400002,124.400002,44898
2023-09-28,123.349998,124.199997,122.050003,123.949997,123.949997,76866
2023-09-29,124.900002,126.150002,124.400002,124.699997,124.699997,39813
2023-10-02,125.599998,126.150002,123.449997,123.800003,123.800003,23331
2023-10-03,122.900002,123.599998,121.099998,121.199997,121.199997,45820
2023-10-04,120.500000,121.849998,118.750000,121.349998,121.349998,34611
2023-10-05,121.300003,121.699997,119.250000,119.550003,119.550003,31981
2023-10-06,120.250000,121.449997,119.599998,121.250000,121.250000,0
2023-10-09,121.250000,121.250000,119.699997,120.300003,120.300003,36499
2023-10-10,120.699997,124.599998,120.699997,123.449997,123.449997,54681
2023-10-11,123.050003,126.449997,122.400002,125.000000,125.000000,49388
2023-10-12,126.000000,126.550003,123.449997,123.750000,123.750000,39874
2023-10-13,123.250000,125.150002,121.199997,121.500000,121.500000,47749
2023-10-16,121.699997,122.900002,120.400002,122.300003,122.300003,40145
2023-10-17,122.050003,122.949997,120.900002,122.400002,122.400002,50218
2023-10-18,122.300003,123.550003,121.349998,121.599998,121.599998,35709
2023-10-19,120.150002,120.599998,118.099998,118.099998,118.099998,57205
2023-10-20,117.349998,117.650002,115.599998,115.599998,115.599998,51520
2023-10-23,115.500000,115.949997,112.099998,114.000000,114.000000,51857
2023-10-24,114.150002,114.349998,112.599998,112.650002,112.650002,45369
2023-10-25,112.650002,112.849998,109.400002,110.099998,110.099998,76271
2023-10-26,108.000000,109.949997,106.449997,107.400002,107.400002,72445
2023-10-27,107.099998,109.900002,105.949997,106.400002,106.400002,65316
2023-10-30,106.900002,107.650002,106.099998,107.099998,107.099998,81019
2023-10-31,107.550003,109.849998,107.000000,108.800003,108.800003,51966
2023-11-01,109.800003,110.949997,108.800003,110.349998,110.349998,39395
2023-11-02,111.750000,114.849998,111.150002,114.400002,114.400002,53387
2023-11-03,115.949997,118.750000,115.900002,117.300003,117.300003,45347
2023-11-06,117.699997,118.599998,116.500000,117.250000,117.250000,35047
2023-11-07,116.300003,117.199997,115.199997,115.250000,115.250000,28534
2023-11-08,114.800003,116.849998,114.550003,116.099998,116.099998,59322
2023-11-09,116.949997,117.050003,115.349998,115.900002,115.900002,22258
2023-11-10,114.300003,115.000000,113.599998,114.599998,114.599998,19184
2023-11-13,114.650002,116.599998,114.650002,116.599998,116.599998,35884
2023-11-14,117.000000,120.500000,116.750000,120.150002,120.150002,40687
2023-11-15,120.199997,123.699997,119.900002,123.449997,123.449997,68978
2023-11-16,122.449997,124.000000,120.449997,120.599998,120.599998,22238
2023-11-17,120.599998,122.150002,120.349998,120.849998,120.849998,27287
2023-11-20,121.099998,122.400002,119.449997,120.750000,120.750000,29649
2023-11-21,119.900002,120.250000,117.400002,117.400002,117.400002,39458
2023-11-22,117.300003,118.650002,117.150002,117.699997,117.699997,18603
2023-11-23,117.150002,119.199997,117.150002,118.300003,118.300003,24069
2023-11-24,117.849998,119.599998,117.000000,119.449997,119.449997,18569
2023-11-27,119.000000,119.400002,118.050003,118.199997,118.199997,24413
2023-11-28,117.150002,118.000000,116.750000,117.949997,117.949997,33620
2023-11-29,117.050003,120.099998,116.699997,119.449997,119.449997,39943
2023-11-30,119.949997,120.199997,118.199997,119.000000,119.000000,80064
2023-12-01,119.349998,119.550003,117.599998,118.500000,118.500000,30237
2023-12-04,118.150002,119.699997,118.150002,119.250000,119.250000,27726
2023-12-05,118.199997,120.000000,117.650002,120.000000,120.000000,51178
2023-12-06,120.949997,125.699997,120.949997,124.349998,124.349998,74071
2023-12-07,123.150002,124.500000,122.599998,123.900002,123.900002,64590
2023-12-08,123.750000,125.349998,122.849998,124.599998,124.599998,34846
2023-12-11,124.500000,125.400002,123.500000,124.150002,124.150002,41217
2023-12-12,124.449997,126.000000,123.750000,123.750000,123.750000,47290
2023-12-13,124.050003,124.800003,123.449997,123.449997,123.449997,38142
2023-12-14,124.949997,127.199997,124.150002,124.900002,124.900002,65586
2023-12-15,125.000000,128.100006,124.099998,124.599998,124.599998,91227
2023-12-18,123.949997,124.150002,121.349998,122.849998,122.849998,71037
2023-12-19,122.300003,123.900002,122.150002,123.150002,123.150002,67383
2023-12-20,123.500000,124.400002,122.300003,122.300003,122.300003,33346
2023-12-21,120.550003,120.599998,119.400002,119.750000,119.750000,40447
2023-12-22,119.800003,121.000000,119.599998,119.599998,119.599998,30558
2023-12-27,119.599998,119.949997,118.699997,119.500000,119.500000,54551
2023-12-28,119.699997,119.699997,116.650002,116.650002,116.650002,56117
2023-12-29,116.650002,118.449997,116.400002,118.449997,118.449997,29619
2024-01-02,119.000000,120.500000,117.349998,118.849998,118.849998,53573
2024-01-03,118.449997,119.099998,115.050003,115.349998,115.349998,71403
2024-01-04,116.000000,117.449997,115.400002,117.150002,117.150002,37342
2024-01-05,117.000000,119.800003,116.500000,119.599998,119.599998,49834
2024-01-08,119.199997,121.800003,118.650002,121.800003,121.800003,79780
2024-01-09,121.550003,122.650002,120.849998,122.400002,122.400002,52107
2024-01-10,122.400002,123.849998,122.400002,122.599998,122.599998,74262
2024-01-11,123.800003,126.300003,123.050003,123.300003,123.300003,66606
2024-01-12,122.699997,123.650002,120.400002,120.449997,120.449997,51924
2024-01-15,120.449997,121.050003,118.750000,119.400002,119.400002,36982
2024-01-16,118.750000,119.750000,118.500000,119.449997,119.449997,29902
2024-01-17,117.349998,117.750000,115.750000,116.550003,116.550003,57113
2024-01-18,116.449997,117.699997,115.750000,117.250000,117.250000,47256
2024-01-19,117.650002,117.849998,115.449997,116.250000,116.250000,67501
2024-01-22,116.699997,118.949997,116.699997,117.599998,117.599998,26138
2024-01-23,118.400002,126.750000,118.400002,125.650002,125.650002,114929
2024-01-24,128.000000,129.300003,126.400002,127.599998,127.599998,57708
2024-01-25,126.750000,127.250000,124.400002,124.900002,124.900002,40977
2024-01-26,124.500000,128.300003,123.949997,127.650002,127.650002,52016
2024-01-29,127.550003,128.050003,125.400002,128.000000,128.000000,36522
2024-01-30,128.050003,129.149994,126.650002,128.149994,128.149994,48348
2024-01-31,128.149994,132.050003,127.599998,131.600006,131.600006,68084
2024-02-01,131.600006,133.949997,130.399994,130.699997,130.699997,58182
2024-02-02,131.949997,134.050003,131.600006,131.850006,131.850006,50255
2024-02-05,131.850006,133.000000,131.100006,131.600006,131.600006,29151
2024-02-06,131.800003,132.199997,129.800003,131.199997,131.199997,43047
2024-02-07,131.399994,133.750000,131.350006,131.350006,131.350006,34426
2024-02-08,131.949997,133.350006,131.850006,132.850006,132.850006,27721
2024-02-09,133.100006,134.649994,132.750000,133.550003,133.550003,32073
2024-02-12,134.300003,136.550003,134.250000,136.399994,136.399994,34770
2024-02-13,136.100006,137.250000,134.350006,134.500000,134.500000,27755
2024-02-14,134.550003,134.550003,133.000000,133.000000,133.000000,24532
2024-02-15,133.550003,136.000000,133.550003,135.050003,135.050003,28653
2024-02-16,136.000000,137.300003,135.600006,135.750000,135.750000,25492
2024-02-19,135.250000,137.149994,135.100006,136.100006,136.100006,26270
2024-02-20,136.050003,136.300003,133.750000,134.199997,134.199997,30553
2024-02-21,134.199997,137.100006,133.699997,136.750000,136.750000,39848
2024-02-22,137.300003,139.899994,136.899994,139.199997,139.199997,54831
2024-02-23,139.350006,141.350006,139.300003,141.350006,141.350006,35018
2024-02-26,141.000000,141.600006,138.850006,140.699997,140.699997,30697
2024-02-27,140.699997,143.949997,140.350006,143.800003,143.800003,34953
2024-02-28,144.000000,145.550003,143.449997,145.550003,145.550003,41335
2024-02-29,145.250000,146.550003,144.649994,145.250000,145.250000,141450
2024-03-01,146.300003,147.899994,133.500000,139.899994,139.899994,113427
2024-03-04,139.850006,143.149994,139.800003,142.500000,142.500000,55049
2024-03-05,141.399994,141.500000,136.649994,138.800003,138.800003,53480
2024-03-06,138.600006,139.050003,135.899994,136.449997,136.449997,47456
2024-03-07,134.899994,135.399994,133.199997,134.899994,134.899994,38560
2024-03-08,134.050003,135.800003,133.399994,134.300003,134.300003,32388
